movie_odid,display_name,billing,person_odid,person,character,type,role,person_name,DOB,DOB_source,Gender,Gender_source,race_final,race_source,race_scores_fair,wiki_race_tag,wiki_race_tag_clues,wiki_multi_race_tags,race_predicted,in_actorlist,in_directorlist,Race_present,DOB_present,Gender_present,total_people,dob_coverage,gender_coverage,race_coverage
212940100,Into the Forest,4.0,109960401,Ellen Page,,,Producer,Ellen Page,1987-02-21,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.98070103, 1.7977982e-05, 0.01067497, 0.00011349696, 0.00013883745, 3.2390024e-05, 0.0083212629]",,,,White,True,True,True,True,True,5,1.0,1.0,1.0
212940100,Into the Forest,2.0,873020401,Patricia Rozema,,,Screenwriter,Patricia Rozema,1958-08-20,TMDB,Female,TMDB,White,TMDB_Image_FairfaceModel,"[0.99992949, 8.0827451e-09, 1.2389454e-05, 8.0268769e-08, 1.0584237e-07, 2.4241473e-07, 5.7700734e-05]",White,['Dutch'],,White,False,True,True,True,True,5,1.0,1.0,1.0
212960100,Manakamana,1.0,873060401,Stephanie Spray,,,Director,Stephanie Spray,,Unknown,Female,TMDB,,,,,,,,False,True,False,False,True,2,0.0,1.0,0.5
212960100,Manakamana,2.0,873070401,Pacho Velez,,,Director,Pacho Velez,,Unknown,Male,TMDB Image Prediction Model,White,TMDB_Image_FairfaceModel,"[0.79838467, 0.0018963309, 0.006489431, 1.0710385e-05, 2.9000381e-05, 0.0012935105, 0.19189639]",,,,White,False,True,True,False,True,2,0.0,1.0,0.5
212970100,"Christian Mingle, The Movie",1.0,13870401,Corbin Bernsen,,,Director,Corbin Bernsen,1954-09-07,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.9415642, 0.0004241326, 0.04210259, 0.0020476875, 0.0021452419, 0.00044637386, 0.011269859]",,,,White,True,True,True,True,True,4,0.75,0.75,0.75
212970100,"Christian Mingle, The Movie",2.0,13870401,Corbin Bernsen,,,Screenwriter,Corbin Bernsen,1954-09-07,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.9415642, 0.0004241326, 0.04210259, 0.0020476875, 0.0021452419, 0.00044637386, 0.011269859]",,,,White,True,True,True,True,True,4,0.75,0.75,0.75
212970100,"Christian Mingle, The Movie",1.0,26270401,Lacey Chabert,Gwyneth Hayden,Leading,,Lacey Chabert,1982-09-30,TMDB,Female,TMDB,White,TMDB_Image_FairfaceModel,"[0.7374903, 2.228316e-05, 0.24174631, 0.00021552191, 0.00035862118, 0.0025418007, 0.017625127]",,,,White,True,False,True,True,True,4,0.75,0.75,0.75
212970100,"Christian Mingle, The Movie",2.0,918450401,Jonathan Patrick Moore,Paul Wood,Leading,,Jonathan Patrick Moore,,Unknown,,Unknown,,,,,,,,True,False,False,False,False,4,0.75,0.75,0.75
212990100,Low Down,1.0,63230401,John Hawkes,Joe Albany,Leading,,John Hawkes,,Unknown,,Unknown,,,,,,,,True,False,False,False,False,5,0.2,0.4,0.4
212990100,Low Down,1.0,873340401,Jeff Preiss,,,Director,Jeff Preiss,,Unknown,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.74681759, 9.5277588e-05, 0.02163961, 0.002037256, 0.0018592684, 0.0073049525, 0.22024596]",,,,White,False,True,True,False,True,5,0.2,0.4,0.4
212990100,Low Down,3.0,923700401,Topper Lilien,,,Screenwriter,Topper Lilien,,Unknown,,Unknown,,,,,,,,False,True,False,False,False,5,0.2,0.4,0.4
212990100,Low Down,2.0,923690401,Amy-Jo Albany,,,Screenwriter,Amy-Jo Albany,,Unknown,,Unknown,,,,,,,,False,True,False,False,False,5,0.2,0.4,0.4
212990100,Low Down,2.0,46330401,Elle Fanning,Amy Jo Albany,Leading,,Elle Fanning,1998-04-09,TMDB,Female,TMDB,White,TMDB_Image_FairfaceModel,"[0.99999815, 1.2147923e-10, 2.9256694e-07, 9.6529561e-08, 4.3926537e-08, 3.64699e-09, 1.4255708e-06]",White,,,White,True,False,True,True,True,5,0.2,0.4,0.4
213010100,Meet the Mormons,1.0,921100401,Blair Treu,,,Director,Blair Treu,1957-01-01,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99831313, 1.9473259e-06, 0.00043372234, 6.1031606e-06, 8.0956706e-06, 7.8518293e-05, 0.0011584159]",,,,White,False,True,True,True,True,1,1.0,1.0,1.0
213030100,True Story,3.0,313660401,David Kajganich,,,Screenwriter,David Kajganich,1969-11-15,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99979174, 9.9792018e-08, 2.5123884e-06, 1.1427809e-07, 8.3509427e-08, 2.8719796e-07, 0.00020511037]",White,,,White,False,True,True,True,True,6,1.0,1.0,1.0
213030100,True Story,8.0,730401,Brad Pitt,,,Executive Producer,Brad Pitt,1963-12-18,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.98220551, 2.1346211e-06, 0.013313535, 4.285527e-05, 3.5738092e-05, 0.00037511301, 0.0040251333]",,,,White,True,True,True,True,True,6,1.0,1.0,1.0
213030100,True Story,1.0,65730401,Jonah Hill,Michael Finkel,Leading,,Jonah Hill,1983-12-20,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.96740437, 4.2167485e-06, 0.0013283307, 0.00014721644, 6.4157532e-05, 3.8103153e-05, 0.031013591]",White,,,White,True,True,True,True,True,6,1.0,1.0,1.0
213030100,True Story,2.0,873370401,Rupert Goold,,,Screenwriter,Rupert Goold,1972-02-18,TMDB,Male,TMDB,White,Wikipedia,"[0.5381253, 0.0006295, 0.32562974, 0.00100393, 0.00241223, 0.01258321, 0.11961614]",White,,,White,False,True,True,True,True,6,1.0,1.0,1.0
213030100,True Story,2.0,50590401,James Franco,Christian Longo,Leading,,James Franco,1978-04-19,TMDB,Male,TMDB,White,Wikipedia,"[0.55874383, 0.00194217, 0.385954, 0.00487736, 0.0117377, 0.01626944, 0.02047547]",White,,,White,True,True,True,True,True,6,1.0,1.0,1.0
213030100,True Story,1.0,873370401,Rupert Goold,,,Director,Rupert Goold,1972-02-18,TMDB,Male,TMDB,White,Wikipedia,"[0.5381253, 0.0006295, 0.32562974, 0.00100393, 0.00241223, 0.01258321, 0.11961614]",White,,,White,False,True,True,True,True,6,1.0,1.0,1.0
213040100,Tyler Perry's Madea's Tough Love,1.0,113290401,Tyler Perry,,,Director,Tyler Perry,1969-09-14,TMDB,Male,TMDB,Black,TMDB_Image_FairfaceModel,"[1.3344551e-05, 0.98472935, 0.00042707362, 6.5947456e-06, 0.00018909319, 0.014615719, 1.8801744e-05]",Black,,,Black,True,True,True,True,True,1,1.0,1.0,1.0
213050100,V/H/S: Viral,9.0,896940401,Gregg Bishop,,,Screenwriter,Gregg Bishop,,Unknown,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.80264664, 4.7303249e-05, 0.058691975, 0.072984621, 0.062542737, 8.8751847e-05, 0.0029980103]",,,,White,False,True,True,False,True,12,0.5,1.0,0.9166666666666666
213050100,V/H/S: Viral,5.0,393170401,Aaron Moorhead,,,Director,Aaron Moorhead,1987-12-17,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.71351624, 0.00106572, 0.24362828, 0.00098922, 0.00131296, 0.00102657, 0.03846098]",,,,White,True,True,True,True,True,12,0.5,1.0,0.9166666666666666
213050100,V/H/S: Viral,6.0,942490401,T.J. Cimfel,,,Screenwriter,T.J. Cimfel,,Unknown,Male,TMDB,,,,,,,,False,True,False,False,True,12,0.5,1.0,0.9166666666666666
213050100,V/H/S: Viral,1.0,466160401,Marcel Sarmiento,,,Director,Marcel Sarmiento,,Unknown,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.81584847, 0.00079112034, 0.069977552, 0.0006067463, 0.0047117891, 0.0054493695, 0.10261495]",,,,White,False,True,True,False,True,12,0.5,1.0,0.9166666666666666
213050100,V/H/S: Viral,11.0,393180401,Justin Benson,,,Screenwriter,Justin Benson,1983-06-09,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.984411299, 0.000150228923, 0.0100940028, 8.77030179e-05, 0.000118435775, 0.000162501616, 0.00497576548]",,,,White,True,True,True,True,True,12,0.5,1.0,0.9166666666666666
213050100,V/H/S: Viral,4.0,393180401,Justin Benson,,,Director,Justin Benson,1983-06-09,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.984411299, 0.000150228923, 0.0100940028, 8.77030179e-05, 0.000118435775, 0.000162501616, 0.00497576548]",,,,White,True,True,True,True,True,12,0.5,1.0,0.9166666666666666
213050100,V/H/S: Viral,3.0,146960401,Nacho Vigalondo,,,Director,Nacho Vigalondo,1977-04-06,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.76631719, 5.7086258e-05, 0.074123032, 0.0013677261, 0.00058381062, 0.0027658972, 0.15478529]",White,,,White,False,True,True,True,True,12,0.5,1.0,0.9166666666666666
213050100,V/H/S: Viral,2.0,896940401,Gregg Bishop,,,Director,Gregg Bishop,,Unknown,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.80264664, 4.7303249e-05, 0.058691975, 0.072984621, 0.062542737, 8.8751847e-05, 0.0029980103]",,,,White,False,True,True,False,True,12,0.5,1.0,0.9166666666666666
213050100,V/H/S: Viral,12.0,396460401,Todd Lincoln,,,Screenwriter,Todd Lincoln,,Unknown,Male,TMDB Image Prediction Model,White,TMDB_Image_FairfaceModel,"[0.99712944, 2.3941763e-07, 0.00030658566, 2.6706592e-05, 2.5331381e-05, 4.2545507e-06, 0.0025075129]",,,,White,False,True,True,False,True,12,0.5,1.0,0.9166666666666666
213050100,V/H/S: Viral,8.0,466160401,Marcel Sarmiento,,,Screenwriter,Marcel Sarmiento,,Unknown,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.81584847, 0.00079112034, 0.069977552, 0.0006067463, 0.0047117891, 0.0054493695, 0.10261495]",,,,White,False,True,True,False,True,12,0.5,1.0,0.9166666666666666
213050100,V/H/S: Viral,7.0,969510401,David White,,,Screenwriter,David White,1916-04-04,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.24482127, 0.00055261393, 0.037069123, 1.8343968e-05, 4.4530338e-05, 0.011082999, 0.70641112]",,,,White,False,True,True,True,True,12,0.5,1.0,0.9166666666666666
213050100,V/H/S: Viral,10.0,146960401,Nacho Vigalondo,,,Screenwriter,Nacho Vigalondo,1977-04-06,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.76631719, 5.7086258e-05, 0.074123032, 0.0013677261, 0.00058381062, 0.0027658972, 0.15478529]",White,,,White,False,True,True,True,True,12,0.5,1.0,0.9166666666666666
213080100,Justice League,4.0,219050401,Jason Momoa,Aquaman,Lead Ensemble Member,,Jason Momoa,1979-08-01,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.763933241, 0.0018394572, 0.122979172, 0.000265891169, 0.00104049128, 0.00898439251, 0.100957334]",Mixed,,,White,True,True,True,True,True,9,0.8888888888888888,1.0,1.0
213080100,Justice League,1.0,2700401,Ben Affleck,Bruce Wayne / Batman,Lead Ensemble Member,,Ben Affleck,1972-08-15,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.89211011, 0.00018835596, 0.010482447, 3.8861908e-05, 5.3518728e-05, 0.00023102749, 0.096895762]",,,,White,True,True,True,True,True,9,0.8888888888888888,1.0,1.0
213080100,Justice League,5.0,210140401,Ezra Miller,Barry Allen / Flash,Lead Ensemble Member,,Ezra Miller,1992-09-30,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.83285403, 0.00021538031, 0.0571463, 0.00015516677, 0.00034746368, 0.00036769727, 0.10891386]",,,,White,True,False,True,True,True,9,0.8888888888888888,1.0,1.0
213080100,Justice League,6.0,1331020401,Ray Fisher,Victor Stone / Cyborg,Lead Ensemble Member,,Ray Fisher,,Unknown,Male,TMDB,Black,TMDB_Image_FairfaceModel,"[0.0008026975, 0.90651989, 0.058193497, 0.00083605276, 0.018367743, 0.014869677, 0.00041049428]",,,,Black,True,False,True,False,True,9,0.8888888888888888,1.0,1.0
213080100,Justice League,1.0,134500401,Zack Snyder,,,Director,Zack Snyder,1966-03-01,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.73780417, 0.00011407288, 0.042192139, 0.00014479792, 0.00023228511, 0.0040181829, 0.21549438]",,,,White,False,True,True,True,True,9,0.8888888888888888,1.0,1.0
213080100,Justice League,3.0,51930401,Gal Gadot,Diana Prince / Wonder Woman,Lead Ensemble Member,,Gal Gadot,1985-04-30,TMDB,Female,TMDB,White,Wikipedia,"[0.34950182, 0.00054991845, 0.35540539, 0.00018082836, 0.00012881361, 0.0059471871, 0.28828609]",White,,,Latino_Hispanic,True,False,True,True,True,9,0.8888888888888888,1.0,1.0
213080100,Justice League,2.0,265180401,Chris Terrio,,,Screenwriter,Chris Terrio,1976-12-31,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99980903, 4.2163734e-07, 4.5453995e-05, 6.5182162e-06, 9.5154328e-06, 7.3588103e-07, 0.00012834424]",White,,,White,False,True,True,True,True,9,0.8888888888888888,1.0,1.0
213080100,Justice League,2.0,25980401,Henry Cavill,Kal-El / Clark Kent / Superman,Lead Ensemble Member,,Henry Cavill,1983-05-05,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.96569514, 1.1412455e-05, 0.011631735, 2.2586826e-05, 3.2663433e-05, 0.00013474379, 0.022471666]",White,,,White,True,False,True,True,True,9,0.8888888888888888,1.0,1.0
213080100,Justice League,12.0,2700401,Ben Affleck,,,Executive Producer,Ben Affleck,1972-08-15,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.89211011, 0.00018835596, 0.010482447, 3.8861908e-05, 5.3518728e-05, 0.00023102749, 0.096895762]",,,,White,True,True,True,True,True,9,0.8888888888888888,1.0,1.0
213100100,Aquaman,7.0,1336350401,Yahya Abdul-Mateen II,David Hyde / Black Manta,Lead Ensemble Member,,Yahya Abdul-Mateen II,1986-07-15,TMDB,Male,TMDB,Black,TMDB_Image_FairfaceModel,"[4.3937334e-06, 0.99983835, 5.4560274e-05, 3.5104082e-07, 1.1854348e-05, 8.5968459e-05, 4.6164696e-06]",Black,"['African American', 'West Indian']",['Black'],Black,True,False,True,True,True,10,0.9,1.0,1.0
213100100,Aquaman,3.0,35070401,Willem Dafoe,Dr. Nuidis Vulko,Lead Ensemble Member,,Willem Dafoe,1955-07-22,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.83849585, 0.00018885614, 0.13692501, 0.0029939045, 0.0034692602, 0.0029389157, 0.014988157]",White,,,White,True,False,True,True,True,10,0.9,1.0,1.0
213100100,Aquaman,5.0,690401,Nicole Kidman,Atlanna,Lead Ensemble Member,,Nicole Kidman,1967-06-20,TMDB,Female,TMDB,White,TMDB_Image_FairfaceModel,"[0.99999684, 2.258832e-09, 1.0457361e-06, 2.0478874e-08, 2.0617104e-08, 1.0655984e-08, 2.1248486e-06]",White,,,White,True,True,True,True,True,10,0.9,1.0,1.0
213100100,Aquaman,1.0,219050401,Jason Momoa,Arthur Curry/Aquaman,Lead Ensemble Member,,Jason Momoa,1979-08-01,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.763933241, 0.0018394572, 0.122979172, 0.000265891169, 0.00104049128, 0.00898439251, 0.100957334]",Mixed,,,White,True,True,True,True,True,10,0.9,1.0,1.0
213100100,Aquaman,1.0,148690401,James Wan,,,Director,James Wan,1977-02-26,TMDB,Male,TMDB,Asian,TMDB_Image_FairfaceModel,"[7.0683898e-05, 1.2625753e-05, 0.0011555946, 0.79652119, 0.20214224, 8.9786481e-05, 7.8917019e-06]",Asian,,,Asian,False,True,True,True,True,10,0.9,1.0,1.0
213100100,Aquaman,6.0,88590401,Dolph Lundgren,Nereus,Lead Ensemble Member,,Dolph Lundgren,1957-11-03,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.98276061, 0.0001681335, 0.0041006696, 0.00011314768, 0.00027558042, 0.00017743722, 0.0124044]",White,,,White,True,True,True,True,True,10,0.9,1.0,1.0
213100100,Aquaman,2.0,63710401,Amber Heard,Mera,Lead Ensemble Member,,Amber Heard,1986-04-22,TMDB,Female,TMDB,White,TMDB_Image_FairfaceModel,"[0.99678141, 8.6424711e-07, 0.0008107755, 3.9723724e-05, 1.2275829e-05, 1.5900236e-05, 0.002338958]",,,,White,True,True,True,True,True,10,0.9,1.0,1.0
213100100,Aquaman,4.0,153260401,Patrick Wilson,Orm Marius / Ocean Master,Lead Ensemble Member,,Patrick Wilson,1973-07-03,Wiki_document,Male,TMDB,White,Wikipedia,,White,,,,True,True,True,True,True,10,0.9,1.0,1.0
213100100,Aquaman,4.0,451040401,Will Beall,,,Screenwriter,Will Beall,1971-12-10,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.94083881, 1.5369071e-05, 0.00142298, 1.4086159e-05, 2.8436662e-05, 1.276352e-05, 0.057667587]",,,,White,False,True,True,True,True,10,0.9,1.0,1.0
213100100,Aquaman,5.0,220920401,David Leslie Johnson,,,Screenwriter,David Leslie Johnson,,Unknown,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99832302, 3.5017485e-05, 0.00057763414, 1.183317e-06, 9.7410275e-06, 2.0350344e-05, 0.0010330536]",,,,White,False,True,True,False,True,10,0.9,1.0,1.0
213150100,Adult Beginners,6.0,1020220401,Matthew Paddock,Teddy,Lead Ensemble Member,,Matthew Paddock,,Unknown,Male,TMDB,,,,,,,,True,False,False,False,True,12,0.75,1.0,0.75
213150100,Adult Beginners,4.0,96130401,Joel McHale,Hudson,Lead Ensemble Member,,Joel McHale,1971-11-20,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.98011523, 7.5846714e-05, 0.0076213968, 0.00023039436, 0.00036421782, 0.00036707628, 0.011225794]",White,,,White,True,False,True,True,True,12,0.75,1.0,0.75
213150100,Adult Beginners,1.0,777190401,Ross Katz,,,Director,Ross Katz,1971-05-19,Wiki_document,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99968886, 7.0763754e-08, 2.6742182e-06, 4.484396e-06, 2.7713058e-06, 1.1643601e-06, 0.00030001908]",,,,White,False,True,True,True,True,12,0.75,1.0,0.75
213150100,Adult Beginners,2.0,413620401,Jeff Cox,,,Screenwriter,Jeff Cox,1976-07-03,TMDB,Male,TMDB,,,,,,,,False,True,False,True,True,12,0.75,1.0,0.75
213150100,Adult Beginners,1.0,22410401,Rose Byrne,Justine,Lead Ensemble Member,,Rose Byrne,1979-07-24,TMDB,Female,TMDB,White,TMDB_Image_FairfaceModel,"[0.98488629, 5.6687036e-06, 0.010125056, 8.0912678e-06, 1.1255237e-05, 0.00031213218, 0.0046514226]",White,,,White,True,False,True,True,True,12,0.75,1.0,0.75
213150100,Adult Beginners,3.0,23670401,Bobby Cannavale,Danny,Lead Ensemble Member,,Bobby Cannavale,1970-05-03,TMDB,Male,TMDB,Mixed,Wikipedia,"[0.18771276, 0.00047458388, 0.47857463, 0.00086339132, 0.001076035, 0.04918189, 0.28211665]",Mixed,,,Latino_Hispanic,True,False,True,True,True,12,0.75,1.0,0.75
213150100,Adult Beginners,2.0,160730401,Nick Kroll,Jake,Lead Ensemble Member,,Nick Kroll,1978-06-05,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.82383746, 0.0002482979, 0.069636501, 0.0013705851, 0.0012010351, 0.011467325, 0.092238747]",White,"['Conservative', 'Jewish', 'Jewish American']",,White,True,True,True,True,True,12,0.75,1.0,0.75
213150100,Adult Beginners,5.0,1020210401,Caleb Paddock,Teddy,Lead Ensemble Member,,Caleb Paddock,,Unknown,Male,TMDB,,,,,,,,True,False,False,False,True,12,0.75,1.0,0.75
213150100,Adult Beginners,12.0,42680401,Mark Duplass,,,Executive Producer,Mark Duplass,1976-12-07,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.74606311, 0.00040805046, 0.095832288, 0.00087426772, 0.00079384382, 0.0042235116, 0.15180485]",White,,,White,True,True,True,True,True,12,0.75,1.0,0.75
213150100,Adult Beginners,13.0,335730401,Jay Duplass,,,Executive Producer,Jay Duplass,1973-03-07,TMDB,Male,TMDB,White,Wikipedia,"[0.56276858, 4.0879542e-05, 0.015405658, 4.8390324e-05, 7.0050897e-05, 0.0018076409, 0.41985875]",White,,,White,True,True,True,True,True,12,0.75,1.0,0.75
213150100,Adult Beginners,3.0,1020240401,Liz Flahive,,,Screenwriter,Liz Flahive,,Unknown,Female,TMDB,White,TMDB_Image_FairfaceModel,"[0.99851918, 1.4241854e-05, 0.00044526535, 4.6467985e-06, 5.9358122e-06, 3.7169052e-06, 0.0010069938]",,,,White,False,True,True,False,True,12,0.75,1.0,0.75
213150100,Adult Beginners,11.0,160730401,Nick Kroll,,,Producer,Nick Kroll,1978-06-05,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.82383746, 0.0002482979, 0.069636501, 0.0013705851, 0.0012010351, 0.011467325, 0.092238747]",White,"['Conservative', 'Jewish', 'Jewish American']",,White,True,True,True,True,True,12,0.75,1.0,0.75
213160100,Le grand homme,1.0,873400401,Sarah Leoner,,,Director,Sarah Leoner,,Unknown,,Unknown,,,,,,,,False,True,False,False,False,5,0.4,0.4,0.2
213160100,Le grand homme,3.0,873400401,Sarah Leoner,,,Screenwriter,Sarah Leoner,,Unknown,,Unknown,,,,,,,,False,True,False,False,False,5,0.4,0.4,0.2
213160100,Le grand homme,1.0,120230401,Jérémie Renier,Hamilton,Leading,,Jérémie Renier,1981-01-06,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.99857348, 1.5675141e-06, 0.00058832305, 1.8744182e-05, 3.6045338e-05, 7.9780977e-05, 0.00070206076]",,,,White,True,True,True,True,True,5,0.4,0.4,0.2
213160100,Le grand homme,3.0,1085650401,Ramzan Idiev,Khadji,Leading,,Ramzan Idiev,2001-01-01,TMDB,Male,TMDB,,,,,,,,True,False,False,True,True,5,0.4,0.4,0.2
213160100,Le grand homme,2.0,1085730401,Emmanuelle Jacob,,,Screenwriter,Emmanuelle Jacob,,Unknown,,Unknown,,,,,,,,False,True,False,False,False,5,0.4,0.4,0.2
213180100,X+Y,1.0,873420401,Morgan Matthews,,,Director,Morgan Matthews,,Unknown,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.8914265, 2.6332023e-05, 0.011698521, 0.004270324, 0.0015176242, 0.00080604624, 0.090254679]",,,,White,False,True,True,False,True,1,0.0,1.0,1.0
213200100,Rock the Kasbah,2.0,236820401,Mitch Glazer,,,Screenwriter,Mitch Glazer,1953-01-01,TMDB,Male,TMDB,White,Wikipedia,,White,,,,False,True,True,True,True,3,1.0,1.0,1.0
213200100,Rock the Kasbah,1.0,103790401,Bill Murray,Richie Lanz,Leading,,Bill Murray,1950-09-21,TMDB,Male,TMDB,Mixed,Wikipedia,"[0.5981084, 0.00454766, 0.17375992, 0.01117438, 0.00494548, 0.00695519, 0.200509]",Mixed,,,White,True,False,True,True,True,3,1.0,1.0,1.0
213200100,Rock the Kasbah,1.0,85100401,Barry Levinson,,,Director,Barry Levinson,1942-04-06,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.92619056, 0.00073438231, 0.036217455, 0.0050054081, 0.0042381329, 0.0039632232, 0.023650821]",White,,,White,False,True,True,True,True,3,1.0,1.0,1.0
213210100,The Great Invisible,1.0,189730401,Margaret Brown,,,Director,Margaret Brown,,Unknown,Female,TMDB Image Prediction Model,White,TMDB_Image_FairfaceModel,"[0.99785328, 6.3573077e-07, 0.00043596688, 2.5403851e-06, 1.1534675e-05, 1.9950648e-05, 0.0016761801]",,,,White,False,True,True,False,True,1,0.0,1.0,1.0
213220100,Killing Hasselhoff,1.0,660740401,Darren Grant,,,Director,Darren Grant,1969-01-01,TMDB,Male,TMDB,Black,Wikipedia,"[0.096049897, 0.1858993, 0.6269787, 0.00046361925, 0.0026487713, 0.041615855, 0.046343874]",Black,['African American'],,Latino_Hispanic,False,True,True,True,True,2,0.5,0.5,0.5
213220100,Killing Hasselhoff,2.0,873440401,Peter Hoare,,,Screenwriter,Peter Hoare,,Unknown,,Unknown,,,,,,,,False,True,False,False,False,2,0.5,0.5,0.5
213240100,Yoga Hosers,7.0,133920401,Kevin Smith,Bratzi,Leading,,Kevin Smith,1963-03-16,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.96886575, 3.652247e-05, 0.020516913, 0.00093422015, 0.00041723601, 0.00062827003, 0.008601049]",,,,White,True,True,True,True,True,5,1.0,1.0,1.0
213240100,Yoga Hosers,2.0,133800401,Harley Quinn Smith,Colleen McKenzie,Leading,,Harley Quinn Smith,1999-06-26,TMDB,Female,TMDB,White,TMDB_Image_FairfaceModel,"[0.90911472, 4.2133879e-06, 0.0073971949, 9.158389e-05, 1.9321576e-05, 8.4921427e-05, 0.083288081]",,,[],White,True,False,True,True,True,5,1.0,1.0,1.0
213240100,Yoga Hosers,2.0,133920401,Kevin Smith,,,Screenwriter,Kevin Smith,1963-03-16,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.96886575, 3.652247e-05, 0.020516913, 0.00093422015, 0.00041723601, 0.00062827003, 0.008601049]",,,,White,True,True,True,True,True,5,1.0,1.0,1.0
213240100,Yoga Hosers,1.0,873470401,Lily-Rose Depp,Colleen Collette,Leading,,Lily-Rose Depp,1999-05-27,TMDB,Female,TMDB,White,TMDB_Image_FairfaceModel,"[0.99945384, 1.0010186e-06, 0.00028411791, 2.1615066e-05, 1.7879855e-05, 6.3023458e-06, 0.00021530637]",Mixed,"['North American', 'African', 'German', 'French', 'American', 'English', 'African American', 'Irish']","['Black', 'White']",White,True,False,True,True,True,5,1.0,1.0,1.0
213240100,Yoga Hosers,1.0,133920401,Kevin Smith,,,Director,Kevin Smith,1963-03-16,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.96886575, 3.652247e-05, 0.020516913, 0.00093422015, 0.00041723601, 0.00062827003, 0.008601049]",,,,White,True,True,True,True,True,5,1.0,1.0,1.0
213250100,Deepwater Horizon,5.0,400860401,Dylan O’Brien,Caleb Holloway,Lead Ensemble Member,,Dylan O’Brien,1991-08-26,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.93818474, 2.52355e-05, 0.02805041, 0.00065545994, 0.00080551108, 0.00039569833, 0.031882927]",,,,White,True,False,True,True,True,9,0.7777777777777778,1.0,0.8888888888888888
213250100,Deepwater Horizon,3.0,90980401,John Malkovich,Vidrine,Lead Ensemble Member,,John Malkovich,1953-12-09,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.9302111, 0.00994966, 0.03544965, 0.00157847, 0.00312658, 0.00497658, 0.01470793]",White,,,White,True,True,True,True,True,9,0.7777777777777778,1.0,0.8888888888888888
213250100,Deepwater Horizon,2.0,125460401,Kurt Russell,Jimmy Harrell,Lead Ensemble Member,,Kurt Russell,1951-03-17,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.994826257, 1.2738941e-06, 0.000204497905, 1.46767015e-05, 1.0802466e-05, 2.52096015e-06, 0.00493980385]",White,,,White,True,False,True,True,True,9,0.7777777777777778,1.0,0.8888888888888888
213250100,Deepwater Horizon,1.0,1650401,Mark Wahlberg,Mike Williams,Lead Ensemble Member,,Mark Wahlberg,1971-06-05,TMDB,Male,TMDB,White,TMDB_Image_FairfaceModel,"[0.96085656, 3.7041045e-05, 0.032468997, 0.00084307371, 0.00094598089, 0.00023682103, 0.0046116384]",White,,,White,True,True,True,True,True,9,0.7777777777777778,1.0,0.8888888888888888
